"PUBLICATION_DATE","UID","AGGR_ECO3_2015","AGGR_ECO9_2015","ATHSTUDY","DATE_BENT","LAT_DD83","LON_DD83","RT_NRSA","SITE_ID","VISIT_NO","YEAR","MMI_BENT","BENT_MMI_COND","COMP_PT","DIVS_PT","FEED_PT","HABT_PT","RICH_PT","TOLR_PT","BURRPTAX","CHIRPTAX","CLNGNTAX","CLNGPTAX","DOM5PIND","EPHENTAX","EPHEPTAX","EPT_NTAX","EPT_PIND","EPT_PTAX","HPRIME","INTLNTAX","NOINPIND","NTOLNTAX","NTOLPTAX","SCRPNTAX","SHRDNTAX","STOLPTAX","TOLRPTAX","OE_SCORE","OE_COND"
"9/4/2015",5003240,"WMTNS","WMT","STAR-HAWKINS","7/20/2000",40.1598,-123.4,"R","R5BIO-412",1,2000,NA,"",4.7238,9.13163,5.71429,7.87003,5.29412,9.84092,13.15789,34.21053,23,60.52632,44.22111,7,18.42105,15,62.33333,39.47368,3.12541,10,4.66667,27,71.05263,5,7,2.63158,2.63158,0.891387041,"O/E<0.9"
"9/4/2015",5003241,"WMTNS","WMT","STAR-HAWKINS","7/26/2000",41.6115,-123.291,"R","R5BIO-415",1,2000,NA,"",8.34585,3.04238,5.71429,4.96435,5.29412,7.73981,11.11111,33.33333,13,48.14815,69.61326,6,22.22222,15,87,55.55556,2.42979,10,1.66667,20,74.07407,5,6,7.40741,7.40741,0.735778833,"O/E<0.8"
"9/4/2015",5003242,"WMTNS","WMT","STAR-HAWKINS","7/26/2000",41.6139,-123.281,"R","R5BIO-416",1,2000,NA,"",6.34384,5.08847,5.71429,5.39906,4.70588,6.59921,10,20,15,50,61.08108,6,20,14,81.66667,46.66667,2.67742,10,4,21,70,5,3,10,10,0.959564008,"O/E>0.9"
"9/4/2015",5003243,"WMTNS","WMT","STAR-HAWKINS","7/27/2000",41.573,-123.543,"R","R5BIO-418",1,2000,NA,"",5.84334,5.96732,4.28571,7.35524,5.88235,9.7766,5.55556,27.77778,21,58.33333,57.41627,5,13.88889,16,60,44.44444,2.85475,13,13,26,72.22222,4,5,2.77778,2.77778,1.001775788,"O/E>0.9"
"9/4/2015",5003244,"WMTNS","WMT","STAR-HAWKINS","8/1/2000",40.2955,-124.305,"R","R5BIO-419",1,2000,NA,"",5.9092,5.84633,7.14286,6.63454,6.47059,9.84092,13.15789,21.05263,21,55.26316,57.92079,6,15.78947,17,73,44.73684,2.91506,13,8.33333,31,81.57895,6,5,2.63158,2.63158,0.94044828,"O/E>0.9"
"9/4/2015",5003246,"WMTNS","WMT","STAR-HAWKINS","8/6/2000",41.7366,-123.548,"R","R5BIO-423",1,2000,NA,"",8.00767,9.73352,7.14286,7.61959,8.23529,9.80963,5.40541,29.72973,22,59.45946,41.71123,6,16.21622,20,66.66667,54.05405,3.17814,15,4,29,78.37838,6,8,2.7027,2.7027,1.157101626,"O/E>0.9"
"9/4/2015",5003247,"WMTNS","WMT","STAR-HAWKINS","8/6/2000",41.735,-123.547,"R","R5BIO-424",1,2000,NA,"",5.27826,6.90926,0,5.77768,4.11765,9.5795,6.45161,32.25806,16,51.6129,53.48837,5,16.12903,13,48.33333,41.93548,2.79945,11,4.66667,23,74.19355,1,5,3.22581,3.22581,0.876005813,"O/E<0.9"
"9/4/2015",5003248,"WMTNS","WMT","STAR-HAWKINS","8/7/2000",41.3579,-123.074,"R","R5BIO-425",1,2000,NA,"",6.79024,7.0335,5.71429,9.5229,7.05882,9.80963,5.40541,27.02703,25,67.56757,52.9703,7,18.91892,18,62.66667,48.64865,2.94413,13,2,29,78.37838,5,5,2.7027,2.7027,1.030416648,"O/E>0.9"
"9/4/2015",5003249,"WMTNS","WMT","STAR-HAWKINS","8/7/2000",41.3122,-123.009,"R","R5BIO-426",1,2000,NA,"",7.41634,6.63558,5.71429,3.72233,7.05882,8.4847,14.28571,22.85714,15,42.85714,54.62963,7,20,18,79,51.42857,2.89399,18,5,27,77.14286,5,6,5.71429,5.71429,1.183086129,"O/E>0.9"
"9/4/2015",5003250,"WMTNS","WMT","STAR-HAWKINS","8/8/2000",41.4422,-123.348,"R","R5BIO-427",1,2000,NA,"",4.98311,5.96,1.42857,6.8662,4.11765,9.62385,6.25,31.25,18,56.25,57.44681,4,12.5,13,56,40.625,2.82987,11,6.66667,24,75,2,4,3.125,3.125,1.070308761,"O/E>0.9"
"9/4/2015",5003251,"WMTNS","WMT","STAR-HAWKINS","8/9/2000",41.4419,-123.357,"R","R5BIO-428",1,2000,NA,"",7.39895,7.7458,10,7.61959,7.64706,9.80963,10.81081,21.62162,22,59.45946,50,8,21.62162,19,79,51.35135,3.06595,15,5.33333,28,75.67568,8,8,2.7027,2.7027,1.094483241,"O/E>0.9"
"9/4/2015",5003252,"WMTNS","WMT","STAR-HAWKINS","9/11/2000",40.6619,-123.492,"R","R5BIO-429",1,2000,NA,"",7.41634,5.17252,7.14286,7.74648,7.05882,9.74169,5.71429,22.85714,21,60,60.73059,9,25.71429,18,65,51.42857,2.79573,11,4.33333,26,74.28571,6,4,2.85714,2.85714,1.138096629,"O/E>0.9"
"9/4/2015",5003253,"WMTNS","WMT","STAR-HAWKINS","8/12/2000",40.638,-123.321,"R","R5BIO-430",1,2000,NA,"",5.72127,2.94964,5.71429,4.54025,7.05882,7.77955,14.63415,29.26829,19,46.34146,70,7,17.07317,18,78.66667,43.90244,2.20253,16,8,27,65.85366,5,8,4.87805,7.31707,0.979270838,"O/E>0.9"
"9/4/2015",5003254,"WMTNS","WMT","STAR-HAWKINS","8/13/2000",40.6327,-123.387,"R","R5BIO-431",1,2000,NA,"",10,8.33726,7.14286,10,10,9.87061,5.12821,10.25641,29,74.35897,47.53363,6,15.38462,25,80,64.10256,3.07091,21,4.33333,31,79.48718,6,6,2.5641,2.5641,0.976404087,"O/E>0.9"
"9/4/2015",5003255,"WMTNS","WMT","STAR-HAWKINS","9/14/2000",41.0984,-122.786,"R","R5BIO-432",1,2000,NA,"",9.11585,6.46527,5.71429,5.70001,10,9.87061,10.25641,25.64103,20,51.28205,55.33981,8,20.51282,23,70,58.97436,2.97012,22,4.33333,30,76.92308,5,10,2.5641,2.5641,1.26789435,"O/E>0.9"
"9/4/2015",5003256,"WMTNS","WMT","STAR-HAWKINS","9/14/2000",41.1219,-122.816,"R","R5BIO-433",1,2000,NA,"",10,2.53258,2.85714,8.60009,5.88235,8.99892,4.54545,9.09091,14,63.63636,71.73913,5,22.72727,16,87,72.72727,2.38507,12,1.33333,17,77.27273,3,3,4.54545,4.54545,0.689825149,"O/E<0.8"
"9/4/2015",5003257,"WMTNS","WMT","STAR-HAWKINS","5/20/2001",32.9094,-116.575,"R","R5BIO-6466",1,2001,NA,"",4.79543,7.43213,4.28571,5.2271,5.29412,5.19195,6.45161,29.03226,13,41.93548,56.92308,4,12.90323,10,32.66667,32.25806,2.7192,6,20.33333,18,58.06452,3,5,6.45161,19.35484,0.869776056,"O/E<0.9"
"9/4/2015",5003258,"WMTNS","WMT","STAR-HAWKINS","5/20/2001",32.8368,-116.536,"R","R5BIO-6468",1,2001,NA,"",7.14213,10,4.28571,3.68211,5.88235,7.07953,5.26316,34.21053,13,34.21053,40.20619,6,15.78947,11,28.66667,28.94737,3.10824,6,12.66667,23,60.52632,3,6,7.89474,13.15789,0.794660991,"O/E<0.8"
"9/4/2015",5003259,"WMTNS","XER","STAR-HAWKINS","5/18/2001",33.7475,-117.639,"R","R5BIO-6470",1,2001,NA,"",4.59137,5.6517,1.42857,3.09,4.70588,6.32805,18.75,25,10,31.25,65.39792,5,15.625,9,12.66667,28.125,2.68774,4,21,20,62.5,1,7,9.375,15.625,0.838010765,"O/E<0.9"
"9/4/2015",5003260,"WMTNS","XER","STAR-HAWKINS","5/18/2001",33.7465,-117.61,"R","R5BIO-6472",1,2001,NA,"",7.34619,7.46098,4.28571,3.86703,4.11765,6.97121,18.91892,48.64865,13,35.13514,56.78571,2,5.40541,8,24,21.62162,2.93068,8,12,24,64.86486,3,5,8.10811,13.51351,0.92155077,"O/E>0.9"
"9/4/2015",5003261,"WMTNS","WMT","STAR-HAWKINS","5/19/2001",32.7783,-116.443,"R","R5BIO-6474",1,2001,NA,"",10,6.92814,4.28571,4.84,5.29412,7.02609,3.33333,40,12,40,59.32203,5,16.66667,10,25,33.33333,2.81333,9,0.33333,18,60,3,4,6.66667,13.33333,0.741396134,"O/E<0.8"
"9/4/2015",5003262,"WMTNS","WMT","STAR-HAWKINS","5/20/2001",32.8652,-116.518,"R","R5BIO-6476",1,2001,NA,"",9.48883,5.9499,1.42857,4.04,4.70588,8.65062,12,32,9,36,63.97849,4,16,9,70,36,2.54252,6,5,16,64,1,3,8,8,0.834263238,"O/E<0.9"
"9/4/2015",5003263,"WMTNS","XER","STAR-HAWKINS","5/16/2001",32.6998,-116.48,"R","R5BIO-6478",1,2001,NA,"",4.99949,5.51294,1.42857,6.46963,4.70588,5.44669,11.11111,29.62963,13,48.14815,66.05839,2,7.40741,9,55,33.33333,2.53164,5,19.66667,17,62.96296,1,5,3.7037,18.51852,0.828119058,"O/E<0.9"
"9/4/2015",5003264,"WMTNS","XER","STAR-HAWKINS","5/17/2001",33.4761,-117.462,"R","R5BIO-6480",1,2001,NA,"",1.63249,7.18429,5.71429,5.80552,5.29412,6.88605,6.89655,31.03448,13,44.82759,58.10277,4,13.7931,10,57,34.48276,2.7619,6,30.66667,19,65.51724,4,3,3.44828,13.7931,0.793828178,"O/E<0.8"
"9/4/2015",5003265,"WMTNS","WMT","STAR-HAWKINS","5/19/2001",32.7873,-116.45,"R","R5BIO-6482",1,2001,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.748252544,"O/E<0.8"
"9/4/2015",5003266,"WMTNS","WMT","STAR-HAWKINS","5/19/2001",32.7621,-116.451,"R","R5BIO-6484",1,2001,NA,"",10,7.25914,4.28571,2.78595,3.52941,6.14797,13.51351,62.16216,11,29.72973,57.74648,5,13.51351,7,39,18.91892,2.8578,7,0.66667,22,59.45946,3,6,5.40541,16.21622,1.260142406,"O/E>0.9"
"9/4/2015",5003267,"WMTNS","WMT","STAR-HAWKINS","5/20/2001",32.8633,-116.515,"R","R5BIO-6486",1,2001,NA,"",3.46903,9.99876,2.85714,3.50667,2.94118,7.1823,10.25641,48.71795,13,33.33333,44.70588,3,7.69231,6,16.66667,15.38462,3.17003,8,24.66667,24,61.53846,2,7,7.69231,12.82051,0.938931607,"O/E>0.9"
"9/4/2015",5003268,"WMTNS","XER","STAR-HAWKINS","6/5/2001",33.4246,-117.248,"R","R5BIO-6488",1,2001,NA,"",10,5.67294,5.71429,6.84,5.88235,5.37618,12.5,15.625,16,50,65.2968,4,12.5,11,59.33333,34.375,2.60422,5,3,18,56.25,4,7,9.375,18.75,1.113815966,"O/E>0.9"
"9/4/2015",5003269,"WMTNS","WMT","STAR-HAWKINS","5/15/2001",32.9399,-116.565,"R","R5BIO-6490",1,2001,NA,"",7.34619,8.84368,7.14286,3.35163,5.88235,7.54557,20.93023,41.86047,14,32.55814,50.20408,5,11.62791,11,20.66667,25.5814,3.06748,12,12,29,67.44186,5,7,11.62791,11.62791,1.109015674,"O/E>0.9"
"9/4/2015",5003270,"WMTNS","XER","STAR-HAWKINS","5/16/2001",32.6721,-116.568,"R","R5BIO-6492",1,2001,NA,"",7.14213,4.95225,2.85714,4.48706,5.88235,4.81625,20.58824,26.47059,13,38.23529,68.72727,3,8.82353,11,51,32.35294,2.58025,8,12.66667,19,55.88235,2,9,11.76471,20.58824,0.840643034,"O/E<0.9"
"9/4/2015",5003271,"WMTNS","XER","STAR-HAWKINS","5/23/2001",33.6746,-117.547,"R","R5BIO-6494",1,2001,NA,"",9.99898,7.41823,4.28571,6.44,4.11765,7.43223,8,28,12,48,56.98925,6,24,8,60.33333,32,2.6056,6,3.33333,15,60,3,2,8,12,0.593131459,"O/E<0.8"
"9/4/2015",5003272,"WMTNS","XER","STAR-HAWKINS","5/18/2001",33.552,-117.395,"R","R5BIO-6496",1,2001,NA,"",10,9.33268,5.71429,5.77617,7.05882,7.847,17.02128,42.55319,21,44.68085,47.87645,6,12.76596,13,29.66667,27.65957,3.14153,11,2.66667,30,63.82979,4,7,4.25532,10.6383,1.268089614,"O/E>0.9"
"9/4/2015",5003273,"WMTNS","XER","STAR-HAWKINS","6/6/2001",33.388,-117.326,"R","R5BIO-6498",1,2001,NA,"",6.22385,8.06652,2.85714,5.34,6.47059,7.27993,12.5,22.5,17,42.5,53.90335,5,12.5,12,44,30,2.89198,8,15.66667,26,65,2,9,7.5,12.5,1.17403814,"O/E>0.9"
"9/4/2015",5003274,"WMTNS","XER","STAR-HAWKINS","5/17/2001",33.4729,-117.465,"R","R5BIO-6500",1,2001,NA,"",10,5.16196,4.28571,6.49517,6.47059,6.88605,6.89655,31.03448,14,48.27586,67.72908,5,17.24138,12,66.66667,41.37931,2.56934,7,1.66667,20,68.96552,3,4,6.89655,13.7931,0.818844419,"O/E<0.9"
"9/4/2015",5003275,"WMTNS","WMT","STAR-HAWKINS","5/16/2001",32.7916,-116.495,"R","R5BIO-6502",1,2001,NA,"",0,0,1.42857,4.11273,1.76471,8.31833,9.09091,36.36364,4,36.36364,97.32441,1,9.09091,4,4.33333,36.36364,0.5539,3,88.66667,9,81.81818,1,2,0,9.09091,0.43431291,"O/E<0.5"
"9/4/2015",5003276,"WMTNS","XER","STAR-HAWKINS","5/23/2001",33.0856,-116.916,"R","R5BIO-6504",1,2001,NA,"",10,7.31506,1.42857,4.24741,5.88235,7.70298,11.11111,37.03704,10,37.03704,57.48031,4,14.81481,11,62,40.74074,2.70522,9,0.66667,20,74.07407,1,4,3.7037,11.11111,0.933041999,"O/E>0.9"
"9/4/2015",5003277,"WMTNS","WMT","STAR-HAWKINS","5/19/2001",32.8074,-116.44,"R","R5BIO-6508",1,2001,NA,"",3.77512,10,4.28571,3.09,8.23529,7.91451,18.75,33.33333,15,31.25,42.15247,4,8.33333,15,20.66667,31.25,3.35543,15,23.66667,32,66.66667,3,10,4.16667,10.41667,1.308958108,"O/E>0.9"
"9/4/2015",5003279,"WMTNS","XER","STAR-HAWKINS","6/5/2001",33.4589,-117.291,"R","R5BIO-6512",1,2001,NA,"",8.57055,3.77901,0,5.02182,4.70588,8.31833,13.63636,18.18182,9,40.90909,74.31193,2,9.09091,9,77.33333,40.90909,2.2457,4,8,12,54.54545,0,4,4.54545,9.09091,0.845318624,"O/E<0.9"
"9/4/2015",5003280,"WMTNS","XER","STAR-HAWKINS","5/21/2001",33.0012,-116.708,"R","R5BIO-6514",1,2001,NA,"",10,5.93225,1.42857,3.50667,5.29412,7.1823,12.82051,38.46154,13,33.33333,64.0625,5,12.82051,10,42.33333,25.64103,2.74636,9,2,24,61.53846,1,6,7.69231,12.82051,0.950298405,"O/E>0.9"
"9/4/2015",5003281,"WMTNS","XER","STAR-HAWKINS","5/21/2001",33.126,-116.804,"R","R5BIO-6516",1,2001,NA,"",7.75431,8.08539,8.57143,5.13268,7.64706,6.62987,12.19512,26.82927,17,41.46341,53.81356,6,14.63415,14,45.66667,34.14634,3.00459,8,10.66667,27,65.85366,6,6,9.7561,14.63415,0.976076613,"O/E>0.9"
"9/4/2015",5003282,"WMTNS","WMT","STAR-HAWKINS","5/21/2001",32.963,-116.663,"R","R5BIO-6518",1,2001,NA,"",10,2.66978,1.42857,4.84,2.35294,9.86902,12,52,10,40,79.59184,3,12,5,11.66667,20,1.67229,7,1.66667,17,68,1,4,4,4,1.072245808,"O/E>0.9"
"9/4/2015",5003283,"WMTNS","XER","STAR-HAWKINS","6/7/2001",33.5642,-117.564,"R","R5BIO-6520",1,2001,NA,"",0.30609,3.23628,4.28571,2.22462,1.17647,8.74435,26.92308,38.46154,7,26.92308,76.89531,2,7.69231,3,29.66667,11.53846,2.23938,1,35,16,61.53846,3,5,7.69231,7.69231,0.93316338,"O/E>0.9"
"9/4/2015",5003284,"WMTNS","XER","STAR-HAWKINS","6/6/2001",33.4302,-117.196,"R","R5BIO-6522",1,2001,NA,"",8.36649,3.45053,4.28571,4.45905,2.94118,6.736,19.04762,23.80952,8,38.09524,75.87549,2,9.52381,6,76,28.57143,2.27218,3,8.66667,12,57.14286,3,3,9.52381,14.28571,0.992036737,"O/E>0.9"
"9/4/2015",5003285,"WMTNS","XER","STAR-HAWKINS","6/4/2001",32.6371,-116.883,"R","R5BIO-6524",1,2001,NA,"",4.99949,2.27003,2.85714,3.84,2.94118,6.51843,10,30,7,35,81.49466,3,15,6,69.33333,30,2.07508,2,19.66667,11,55,2,5,10,15,1.112202011,"O/E>0.9"
"9/4/2015",5003286,"WMTNS","XER","STAR-HAWKINS","5/23/2001",33.105,-116.893,"R","R5BIO-6526",1,2001,NA,"",10,8.12015,1.42857,5.07529,5.88235,6.60802,8.82353,35.29412,14,41.17647,53.64807,3,8.82353,11,62,32.35294,2.81765,12,2.33333,23,67.64706,1,5,2.94118,14.70588,0.928046125,"O/E>0.9"
"9/4/2015",5003287,"WMTNS","WMT","STAR-HAWKINS","5/22/2001",33.3517,-116.913,"R","R5BIO-6528",1,2001,NA,"",3.34084,0.5016,1.42857,3.44288,1.17647,3.66623,8.33333,33.33333,10,41.66667,80.20833,3,12.5,8,18.33333,33.33333,2.03321,6,4.33333,16,66.66667,2,4,8.33333,16.66667,0.842182419,"O/E<0.9"
"9/4/2015",5003584,"EHIGH","SAP","WSA","10/6/2004",36.872093,-82.473416,"R","VAEQ99-0427",1,2004,62.60744211,"Good",4.008573675,6.277323057,4.444444444,8.871297939,6.5,7.462826148,5.882352941,20.58823529,21,61.76470588,52.30125523,5,14.70588235,18,57.33333333,52.94117647,2.922547905,15,0.666666667,29,85.29411765,7,5,5.882352941,8.823529412,NA,""
"9/4/2015",5003589,"EHIGH","SAP","WSA","9/15/2004",38.177194,-79.37635,"R","VAEQ99-0438",1,2004,49.54554607,"Good",3.172038571,7.549492381,4.444444444,3.702423853,7.5,3.35892839,17.0212766,17.0212766,24,51.06382979,49.40239044,6,12.76595745,20,73.66666667,42.55319149,3.099379441,16,6.333333333,30,63.82978723,7,6,10.63829787,19.14893617,NA,""
"9/4/2015",5003594,"EHIGH","SAP","WSA","11/4/2004",37.633197,-78.903283,"R","VAEQ99-0444",1,2004,62.78228006,"Good",3.977639647,4.37984076,7.777777778,5.94193877,8.5,7.092171081,12.19512195,14.63414634,25,60.97560976,66.31205674,6,14.63414634,22,57,53.65853659,2.658797866,16,6.333333333,32,78.04878049,10,7,9.756097561,9.756097561,NA,""
"9/4/2015",5003613,"EHIGH","SAP","WSA","10/13/2004",39.021724,-78.459793,"R","VAEQ99-0475",1,2004,82.90115265,"Good",6.616954283,8.429063695,10,8.97430285,10,5.720370759,5.660377358,18.86792453,33,62.26415094,46.2585034,11,20.75471698,26,64.66666667,49.05660377,3.221639854,17,6.666666667,40,75.47169811,13,4,13.20754717,13.20754717,NA,""
"9/4/2015",5003614,"EHIGH","SAP","WSA","9/13/2004",37.620492,-80.186796,"R","VAEQ99-0476",1,2004,62.54644502,"Good",4.85410378,7.803360121,5.555555556,6.07667661,7,6.238170944,11.9047619,19.04761905,25,59.52380952,43.89312977,7,16.66666667,19,68,45.23809524,3.134667057,16,4.666666667,32,76.19047619,8,6,7.142857143,11.9047619,NA,""
"9/4/2015",5003615,"EHIGH","SAP","WSA","8/25/2004",37.996557,-79.711857,"R","VAEQ99-0478",1,2004,73.2841763,"Good",6.291504959,5.67257369,8.888888889,6.032482599,8.5,8.585055644,12,18,29,58,57.47126437,10,20,22,29.66666667,44,2.838487743,19,34,38,76,11,3,0,6,NA,""
"9/4/2015",5003621,"EHIGH","SAP","WSA","9/14/2004",37.689468,-78.345295,"R","VAEQ99-0484",1,2004,61.31494,"Good",3.471987262,10,10,4.461895413,4,4.855081326,15.38461538,25,27,51.92307692,35.41666667,7,13.46153846,13,39.66666667,25,3.48842833,10,21,37,71.15384615,14,6,9.615384615,15.38461538,NA,""
"9/4/2015",5003622,"EHIGH","SAP","WSA","10/20/2004",36.650152,-80.447372,"R","VAEQ99-0486",1,2004,65.98712998,"Good",5.166582297,9.297989841,6.666666667,4.539493594,9,4.921545587,15.2173913,19.56521739,27,58.69565217,37.02422145,8,17.39130435,23,71.66666667,50,3.342420588,17,3.666666667,35,76.08695652,9,7,13.04347826,15.2173913,NA,""
"9/4/2015",5003628,"EHIGH","SAP","WSA","9/27/2004",37.84505,-78.22958,"R","VAEQ99-VA32",1,2004,52.05397759,"Good",1.384514728,9.586165295,10,5.200416033,3,2.061290499,13.79310345,32.75862069,26,44.82758621,45.4887218,5,8.620689655,11,30.66666667,18.96551724,3.382476976,11,4,39,67.24137931,13,6,12.06896552,22.4137931,NA,""
"9/4/2015",5003630,"EHIGH","SAP","WSA","11/8/2004",37.36888889,-78.64555556,"R","VAEQ99-VA99",1,2004,47.84198716,"Good",3.684126077,4.895445484,8.888888889,1.888523175,3,6.348208674,20.93023256,34.88372093,21,48.8372093,68.60068259,6,13.95348837,11,48.33333333,25.58139535,2.730466922,8,7.333333333,29,67.44186047,11,3,6.976744186,11.62790698,NA,""
"9/4/2015",5003721,"WMTNS","XER","WEMAP","5/24/2000",33.71258,-110.84657,"R","WAZP99-0551",1,2000,18.08230626,"Poor",0,0,2.857142857,2.198036705,0,0,4.545454545,18.18181818,8,36.36363636,83.48623853,0,0,2,6,9.090909091,2.089068813,1,44.66666667,8,36.36363636,3,2,27.27272727,36.36363636,NA,""
"9/4/2015",5003722,"WMTNS","XER","WEMAP","6/2/2000",33.71258,-110.84657,"R","WAZP99-0551",2,2000,17.23496372,"Poor",0,2.09870813,0,1.82690345,0,0,8.695652174,17.39130435,8,34.7826087,73.5483871,0,0,3,12,13.04347826,2.413901297,1,62.33333333,7,30.43478261,1,3,30.43478261,39.13043478,NA,""
"9/4/2015",5003723,"WMTNS","XER","WEMAP","5/21/2001",33.71258,-110.84657,"R","WAZP99-0551",1,2001,51.10767275,"Fair",3.57545045,5.383381028,4.285714286,5.399061033,2.941176471,1.95e-16,0,15.625,16,50,59.85130112,3,9.375,11,41.66666667,34.375,2.719740559,4,29.66666667,17,53.125,4,2,18.75,25,NA,""
"9/4/2015",5003724,"WMTNS","XER","WEMAP","6/21/2001",33.71258,-110.84657,"R","WAZP99-0551",2,2001,54.76177454,"Fair",3.57545045,5.581680997,5.714285714,6.132629108,2.941176471,2.74967004,3.125,15.625,17,53.125,59.02439024,2,6.25,11,33.66666667,34.375,2.744427556,5,43,20,62.5,5,4,12.5,18.75,NA,""
"9/4/2015",5003727,"WMTNS","WMT","WEMAP","6/6/2000",33.59193,-109.32201,"R","WAZP99-0569",1,2000,53.34096029,"Good",2.542169829,7.574511819,5.714285714,5.149335731,4.705882353,6.318390729,19.14893617,34.04255319,23,48.93617021,50.71428571,5,10.63829787,14,30,29.78723404,3.101029254,9,7,30,63.82978723,5,9,8.510638298,10.63829787,NA,""
"9/4/2015",5003728,"WMTNS","XER","WEMAP","9/15/2002",36.11783,-112.08298,"R","WAZP99-0590",1,2002,58.47416606,"Good",9.794918886,3.153492166,2.857142857,9.471578947,3.529411765,6.277955015,0,21.05263158,12,63.15789474,77.28937729,3,15.78947368,7,70.66666667,36.84210526,2.229737727,3,4,12,63.15789474,2,2,15.78947368,15.78947368,NA,""
"9/4/2015",5003729,"WMTNS","WMT","WEMAP","5/23/2000",34.29193,-110.81325,"R","WAZP99-0598",1,2000,51.92887243,"Good",4.842342342,2.848312899,5.714285714,7.075788062,4.705882353,5.970712086,11.42857143,34.28571429,20,57.14285714,70.42253521,6,17.14285714,14,61.66666667,40,2.422324655,10,11,24,68.57142857,5,8,8.571428571,11.42857143,NA,""
"9/4/2015",5003754,"WMTNS","XER","WEMAP","9/15/2002",36.1214,-112.07993,"R","WAZP99-0768",1,2002,57.53491657,"Good",9.182736455,4.445180757,2.857142857,9.220952381,3.529411765,5.285525724,4.761904762,19.04761905,13,61.9047619,71.1409396,3,14.28571429,7,63.33333333,33.33333333,2.35465463,4,6,11,52.38095238,2,3,14.28571429,19.04761905,NA,""
"9/4/2015",5003755,"WMTNS","WMT","WEMAP","7/16/2002",33.56385,-109.11079,"R","WAZP99-0783",1,2002,48.20676243,"Fair",3.716216216,7.591420426,4.285714286,4.225352113,4.705882353,4.399472063,15,27.5,18,45,50.64377682,4,10,14,17.33333333,35,3.00298297,11,26.33333333,22,55,4,8,7.5,15,NA,""
"9/4/2015",5003756,"WMTNS","WMT","WEMAP","8/13/2002",33.86358,-109.31927,"R","WAZP99-0828",1,2002,52.74429893,"Good",3.340840841,9.445935789,4.285714286,5.098110028,4.117647059,5.358331359,10.25641026,28.20512821,19,48.71794872,42.91044776,7,17.94871795,13,46.33333333,33.33333333,3.141518665,7,9.666666667,22,56.41025641,4,4,10.25641026,12.82051282,NA,""
